text,intent;
I was charged a hidden fee when I paid with card.,card_payment_fee_charged;
Why does it cost more to pay with my card?,card_payment_fee_charged;
Is there a place to check for fee for payments? I feel like Im getting charged too much at times.,card_payment_fee_charged;
I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.,card_payment_fee_charged;
Why was I charged extra when paying with card?,card_payment_fee_charged;
Why am I charged a fee when using my debit or credit card?,card_payment_fee_charged;
I am getting charged fees on some payments.  Please help me understand\, where are these fees disclosed?,card_payment_fee_charged;
Why was the price higher when I paid with my card?,card_payment_fee_charged;
I just made an order and noticed an extra fee. Why have you charged me this without informing me?,card_payment_fee_charged;
I didnt know I was going to get charged to use my card.,card_payment_fee_charged;
I have been charged an extra fee when buying from your store. Why is this?,card_payment_fee_charged;
What is this extra fee that I got when I used my card to pay?,card_payment_fee_charged;
Was I charged extra for using my card?,card_payment_fee_charged;
Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasnt warned about.,card_payment_fee_charged;
Why was I charged an additional fee when paying with card?,card_payment_fee_charged;
Why did I get charged extra?,card_payment_fee_charged;
I paid with card and I was charged a fee,card_payment_fee_charged;
I made a purchase but never expected to see a fee charged for the transaction.,card_payment_fee_charged;
I was charged for using my card?,card_payment_fee_charged;
My card was charged more than expected.,card_payment_fee_charged;
Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,card_payment_fee_charged;
Why have i been charged a fee for using my card?,card_payment_fee_charged;
Why was I charged extra using my card?,card_payment_fee_charged;
How was I charged extra when I used my card to pay?,card_payment_fee_charged;
When do i get charged a fee for using the card?,card_payment_fee_charged;
I see I was charged extra when I used the card.  I am not sure why\, please tell me why.,card_payment_fee_charged;
Why was I charged a fee for my card payment?,card_payment_fee_charged;
Why was I charged an extra fee when using the card?,card_payment_fee_charged;
Let me know when you charge for payments. I just checked the app and saw a fee that I wasnt warned about.,card_payment_fee_charged;
What is the charge for paying with my card?,card_payment_fee_charged;
I paid with my card and ended up being charged a fee.,card_payment_fee_charged;
Why is there a fee on a card payment?,card_payment_fee_charged;
I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,card_payment_fee_charged;
I dont think I should have been charged a fee to use my card.,card_payment_fee_charged;
A fee that shouldnt be there is there after using my card!,card_payment_fee_charged;
How do I see what fees I am supposed to be charged on my account? Ive noticed fees on some transactions\, but not on others. This is very confusing and I cannot find a pattern to what I am being charged?,card_payment_fee_charged;
Why am I getting charged more for using my card?,card_payment_fee_charged;
I see a fee that I think was charged because I paid by card.,card_payment_fee_charged;
What are the fees imposed when I make a transaction?,card_payment_fee_charged;
What was the extra charge for using my card?,card_payment_fee_charged;
Why was a fee added to my bill when I used my card?,card_payment_fee_charged;
Please tell my why I was charged a fee for using my card?,card_payment_fee_charged;
How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,card_payment_fee_charged;
I was charged a fee when buying stuff with my card.,card_payment_fee_charged;
I was charged an additional amount of money for making a purchase with my card,card_payment_fee_charged;
What is the fee charged for using my card?,card_payment_fee_charged;
I just saw a fee on my account. When do these get charged?,card_payment_fee_charged;
Is it normal to get charged extra when i use my card?,card_payment_fee_charged;
This fee shouldnt be there after I paid with a card.,card_payment_fee_charged;
Why am I charged an extra fee on my card?,card_payment_fee_charged;
Why did I get charged more for using my card?,card_payment_fee_charged;
I recently bought an item using my card and I was charged an extra fee why is this?,card_payment_fee_charged;
I am angry that I got charged for using my card.,card_payment_fee_charged;
I wanted to know why i got an additional fee when i use my card.,card_payment_fee_charged;
Is there a fee for making a payment? If so\, let me know why.,card_payment_fee_charged;
Please tell me why I would have to pay a fee for a recent payment. Thanks.,card_payment_fee_charged;
Why was I charged a fee for debit or credit card payment?,card_payment_fee_charged;
Why was an extra charge added when I used my card?,card_payment_fee_charged;
Why have I been charged a small fee to use my card?,card_payment_fee_charged;
I was charged an extra fee for a card payment. I was unaware of these fees beforehand.,card_payment_fee_charged;
Why is there a fee associated with card use?,card_payment_fee_charged;
What is this fee showing up in my account for?,card_payment_fee_charged;
I got charged for with a fee for paying with my card.,card_payment_fee_charged;
Why am I being charged a fee on a card payment?,card_payment_fee_charged;
Is there a  way to  get around fees,card_payment_fee_charged;
I noticed an extra fee when I paid with my card.,card_payment_fee_charged;
You advertise no fee when paying with a card then my statement shows a fee.,card_payment_fee_charged;
There was an extra fee when I paid with my card\, why was i charged this extra fee?,card_payment_fee_charged;
Why was there an additional fee on the payment I just made? I dont usually have additional fees applied to my payments.,card_payment_fee_charged;
what is this extra charge with my purchase?,card_payment_fee_charged;
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,card_payment_fee_charged;
Please explain the extra fee when I paid with the card.,card_payment_fee_charged;
When do you charge fees on accounts? I just saw a charge on my statement.,card_payment_fee_charged;
After I used my card I saw I was charged a fee for using it,card_payment_fee_charged;
Is there an allowance on cards?,card_payment_fee_charged;
Why am I being charged a hidden fee?,card_payment_fee_charged;
Can you explain why I was charged extra when I used the card?,card_payment_fee_charged;
Why did I get charged a fee on my card?,card_payment_fee_charged;
Do you have charges now when you pay with a card?,card_payment_fee_charged;
What is the extra fee that was added when I used the card?,card_payment_fee_charged;
Why am I charged a fee for using my card on some purchases?,card_payment_fee_charged;
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,card_payment_fee_charged;
How can I tell if there will be a fee added to my payment or not?,card_payment_fee_charged;
You promised no fees but now Ive got one. What the hell!?,card_payment_fee_charged;
How do I know which payments I make will have additional fees? Where can I find this information online?,card_payment_fee_charged;
